name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
87118,344.262,973.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116278,344.269,898.9747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,344.259,1121.7643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17082,345.116,1108.0325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106437,344.309,1140.5938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5069,344.301,1143.9467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12942,344.28,823.8669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35136,344.308,1141.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66656,344.279,798.7045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89139,345.632,827.1677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106143,344.615,682.5485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4877,345.227,632.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80122,344.854,278.7275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142939,345.117,1159.6467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116919,345.242,1088.9767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81357,345.246,923.5361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111794,345.282,878.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94142,345.3,1202.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121941,346.257,701.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121710,346.236,784.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100023,346.252,895.0145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121480,346.235,625.7569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110770,346.241,1074.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99866,346.204,959.4029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4849,346.259,886.9225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94825,346.274,1147.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89376,346.31,1090.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75140,347.975,637.1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120278,347.063,582.6066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97728,347.195,1015.5981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79661,347.194,1052.2925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102619,347.185,1015.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61382,347.242,893.1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140781,348.341,623.2437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117804,348.21,874.9135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147630,348.793,540.8472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124275,349.214,861.0955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125107,349.235,1012.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125291,349.267,1140.9217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9320,350.973,584.5843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60155,350.267,987.6332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97401,350.883,293.9104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150276,351.213,1006.6057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121594,351.17,1027.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148887,351.216,854.6243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121665,351.705,483.5393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120967,351.216,884.4381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62135,351.682,798.2605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77388,352.246,1093.6428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80627,352.236,702.6684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147354,352.26,727.9324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120002,352.305,1153.6509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135469,356.663,667.0922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148534,353.259,1166.5125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130448,354.238,741.6347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130331,355.204,964.3042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146494,356.533,587.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102598,356.695,826.5975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65312,357.183,1004.4143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119705,357.174,840.1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93947,357.185,859.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12410,357.175,857.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113179,357.192,896.3535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142586,357.207,949.4477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124572,357.223,914.6498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129875,357.214,872.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71759,357.216,1086.9325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70842,358.266,729.2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81332,358.251,769.4061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113325,358.27,791.8007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44659,358.241,698.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98853,358.25,856.8105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,358.248,746.4335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125265,358.258,759.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84914,358.283,812.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49023,359.238,897.3734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87044,359.236,911.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37216,359.236,1090.5725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61076,359.221,1060.5512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128043,359.221,1052.0288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3093,359.255,1008.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80672,359.271,761.6607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113920,360.249,853.8528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115824,360.245,1132.3749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112048,360.245,533.8596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82093,360.206,1063.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18932,360.214,1063.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150771,360.213,689.8859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134823,360.219,688.7193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146226,360.225,1084.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85859,360.269,1058.0217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56684,360.254,794.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54068,360.245,755.5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125047,360.242,751.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25661,360.262,826.1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36003,360.273,798.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82963,360.274,834.8797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60488,360.274,501.8341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67970,360.274,606.2249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106449,360.274,715.4763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5436,360.274,547.1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99648,360.274,740.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120776,361.238,985.8712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19086,361.237,859.0915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89592,362.234,486.8359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150580,362.24,936.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77828,362.24,1104.1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20552,362.266,1124.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42244,362.254,724.7695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51440,362.654,918.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77581,362.857,294.4177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135014,363.187,843.9062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95481,363.227,961.7435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5074,363.249,1053.0495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135072,364.234,1007.1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82961,364.631,461.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148884,366.208,865.9669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134866,366.245,859.5562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83485,366.254,839.3927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114626,367.225,876.1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103071,367.275,1099.6408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106912,367.248,1071.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150830,368.22,918.0338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145984,368.266,818.9946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130061,368.24,731.5442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100271,368.253,1029.8606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106865,369.17,847.7724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62148,369.184,786.5022,metAnnotation,C02727,79908,C01176,17alpha-Hydroxyprogesterone,[M],M+K,C21H30O3,0.696721066392554,C01176_2,grade4
110247,369.195,1039.6836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60496,369.253,1151.8137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105005,369.721,344.2884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117420,369.209,1088.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117138,369.662,273.1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140361,369.701,1071.2364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36108,370.23,924.1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104577,370.242,885.6128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83483,370.25,734.3707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83643,370.253,1146.1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44985,370.258,953.4281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124074,370.309,1170.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5447,370.331,1169.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870,371.199,623.6549,metAnnotation,C04390,124068,C05138,17alpha-Hydroxypregnenolone,[M],M+K,C21H32O3,0.779001917146433,C05138_1,grade4
142200,371.144,391.5673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125213,371.208,715.161,metAnnotation;metAnnotation,C06746;C01176,69475;70708,C05138;C04518,"17alpha-Hydroxypregnenolone;17alpha,20alpha-Dihydroxypregn-4-en-3-one",[M];[M],M+K;M+K,C21H32O3;C21H32O3,0.572040990381902;0.541816179407419,C05138_3;C04518_1,grade4;grade4
88232,371.207,845.7845,metAnnotation,C05487,120649,C05138,17alpha-Hydroxypregnenolone,[M],M+K,C21H32O3,0.56819830524681,C05138_4,grade4
120649,371.21,669.7343,metAnnotation,C05138,4870,C05487,"17alpha,21-Dihydroxypregnenolone",[M],M+Na,C21H32O4,0.626342055599855,C05487_1,grade3
103384,371.208,658.6335,metAnnotation,C06746,69475,C05138,17alpha-Hydroxypregnenolone,[M],M+K,C21H32O3,0.599539120912137,C05138_2,grade4
80689,371.229,809.7999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114623,371.232,954.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8053,372.309,1028.4737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23528,372.256,820.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3088,372.243,746.8296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70708,372.256,681.0418,metAnnotation,C05138,125213,C01176,17alpha-Hydroxyprogesterone,[M],M+CH3CN+H,C21H30O3,0.685286614201241,C01176_1,grade4
134704,372.268,832.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110401,372.301,1084.8792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81365,372.89,1126.4578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8052,373.679,441.9272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127006,373.286,997.1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119388,373.248,918.9865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124276,374.247,1094.1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47705,375.232,1048.4496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16022,375.231,1019.2942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116951,375.662,863.3989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121938,376.258,874.8482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116502,376.251,860.9316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114618,376.219,924.7155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57085,376.247,720.7322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79298,376.245,762.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95883,377.175,615.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145327,376.261,1128.2329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52174,377.219,1133.7435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82774,378.2,766.8684,seed,"NA","NA",C18603,Pyrimidifen,[M],M+H,C20H28ClN3O2,0.792202200305818,C18603_1,grade1
77152,377.677,1022.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120104,377.86,811.1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94397,380.449,592.9094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114625,378.244,869.1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67922,378.263,1095.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99131,379.248,1055.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137922,381.028,547.0829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119036,379.295,952.6677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124392,379.295,796.3715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124324,379.314,1022.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117774,380.217,883.7844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,380.262,869.3156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116672,380.265,802.7346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83491,380.316,1136.0867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117662,381.386,628.6686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99320,381.197,907.0339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5068,381.365,809.7537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88245,382.243,859.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129916,382.227,988.4444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84913,382.218,873.3713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81094,382.248,848.4956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85430,382.713,843.1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151025,383.285,1085.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127552,384.299,854.1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122114,384.309,1070.8819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96858,385.281,1152.4868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130450,385.274,1186.3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36089,385.309,1097.5705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44731,385.284,1150.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20555,385.662,338.1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75587,386.274,817.5068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,386.217,905.8293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93498,386.326,1083.0038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87181,387.251,873.1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,387.347,1276.0567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57359,388.868,342.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122426,389.2,400.6408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125101,389.21,1052.5778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65358,389.195,925.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147032,389.206,1008.3143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104878,389.259,1007.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113044,389.677,273.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79333,390.253,1006.2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35150,390.24,787.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121263,390.261,985.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150961,390.227,875.2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855,390.271,1075.6278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99059,391.246,1012.3276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125225,391.218,358.9514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127558,391.346,458.8756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145057,391.211,931.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65086,391.284,383.0355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33673,392.242,879.7312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102621,392.241,971.5889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48022,392.237,686.2269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117126,393.194,870.4448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124118,393.164,567.4534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126899,393.416,812.8025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3594,393.811,546.5223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117814,394.251,913.0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117702,394.258,822.8248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118834,394.258,1099.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111583,394.258,985.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121190,394.294,905.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51651,395.248,799.8256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87116,395.236,973.2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86875,395.305,590.0313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103747,395.245,905.9746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145624,395.245,356.0988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54076,396.266,958.3293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85867,396.264,721.7639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113194,396.274,1001.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65719,396.274,1075.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94608,396.326,1154.6079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140935,397.209,953.4281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116281,397.215,398.3338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120022,397.245,948.4485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60154,397.302,743.6308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51329,397.307,1043.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117832,397.711,533.1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71871,399.311,1030.0421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122099,399.256,867.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,399.256,883.8386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121275,400.254,867.5481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96418,400.287,833.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112213,400.259,980.7833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86106,400.276,968.5021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48323,400.248,1115.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94100,402.456,522.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91210,400.293,936.3794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42079,401.268,1136.6843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126482,401.314,868.0484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81362,402.321,1024.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83091,403.263,819.3587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96860,403.233,1182.9765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83796,403.412,774.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118936,403.284,1185.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119503,403.331,992.1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143322,404.277,1010.3903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119037,404.265,970.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127056,404.816,315.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33625,405.306,1044.9638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12379,405.249,1012.0408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,406.254,818.3482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117006,407.206,981.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145854,407.327,1069.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113320,408.26,958.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126841,408.215,414.7615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117625,408.226,489.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119700,408.298,670.0364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110419,408.247,884.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126876,408.3,706.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99891,408.274,755.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44743,408.297,941.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134730,408.278,948.7442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79192,408.286,897.8703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95446,408.274,981.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119493,408.28,838.8925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110736,408.285,839.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110420,408.308,1226.9033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105515,408.311,1037.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113055,408.321,689.8135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65044,408.321,672.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128042,408.922,769.0115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75350,409.186,1034.4074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119593,409.294,1010.4765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63451,409.171,954.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104422,409.256,916.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118734,409.334,1048.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
